,summary,Sommer,Herbst,Frühling,Winter,word
Minus,9.064249320725544,-1.1677590601137684,0.6115878970063506,0.1713577315265993,0.0016876526853514613,Minus
deutlich+es minus,4.225560268188859,-0.7746012263463187,1.300760673475024,-0.6871320190147125,-0.8832953757681847,deutlich+es minus
Ernte,441.77982662500546,-2.4294795325516625,1.696055091638037,-1.9505406197699238,-3.0987793871879425,Ernte
minus ernte,6.337348753690119,-1.1799098698105506,1.4800787368635233,-1.0924406624789447,-1.2886040192324166,minus ernte
Bei,92.98177198263764,-0.14173323104406743,-0.3937282064283286,-0.29321173927190486,0.29659702937025345,Bei
ernte bei,3.0750559333262295,-0.4567724572661121,1.0516398406467613,-0.36930324993450586,-0.5654666066879781,ernte bei
Spargelproduktion,3.2134019875516806,-0.5007795516202292,1.0954010074740421,-0.4133103442886232,-0.6094737010420954,Spargelproduktion
bei spargel+produktion,3.2134019875516806,-0.5007795516202292,1.0954010074740421,-0.4133103442886232,-0.6094737010420954,bei spargel+produktion
bleibt,200.65005133374635,0.2805558849954594,-0.358326146980144,-0.8361866665366369,0.16136517137258025,bleibt
spargel+produktion bleib+t,3.068394208692739,-0.4546037321717317,1.0493814957548615,-0.3671345248401256,-0.5632978815935976,spargel+produktion bleib+t
bleib+t niedersachsen,3.087701632310975,-0.4608763723068774,1.0558861297591533,-0.37340716497527127,-0.5695705217287433,bleib+t niedersachsen
bundesweit,10.012221505220069,-0.8666140246507386,0.9057474712636764,-1.5497866564399037,0.09218901029150892,bundesweit
niedersachsen bundesweit,3.3335463297257384,-0.5374860676756832,1.1291266313927664,-0.4500168603440773,-0.6461802170975492,niedersachsen bundesweit
vorn,6.143866979039808,-0.7093823707261424,0.7215458110170747,-1.061434504205957,0.15747560606897018,vorn
bundesweit vorn,3.7329698829081606,-0.6506534985748661,1.2197960239797716,-0.5631842912432601,-0.7593476479967322,bundesweit vorn
der ernte,32.18206577221452,-2.0536144451288036,1.651230327944844,-1.5699976193901792,-2.3734451340515776,der ernte
fällt,92.6744680319392,-0.8490114519539133,0.3021170481482535,-0.7124828644698336,0.37545964714884983,fällt
ernte fall+t,5.7289894270630315,-1.078988516386436,1.4445753311887877,-0.9915193090548297,-1.187682665808302,ernte fall+t
vorläufigen,8.67694974435749,-1.4941194214457072,0.9802415421567161,0.31164360415917614,-0.4808878552187422,vorläufigen
fall+t vorläufig+en,3.4434052279223035,-0.5699102400768223,1.1570322888782447,-0.48244103274521644,-0.6786043894986884,fall+t vorläufig+en
Zahlen,10.184330595878354,-0.6872132945446892,1.274097262159582,-0.5030163653242338,-0.9632867741589174,Zahlen
vorläufig+en zahl+en,3.43211649701054,-0.5666264918734847,1.154281874189008,-0.47915728454187845,-0.6753206412953504,vorläufig+en zahl+en
Jahr,181.69450830094146,-0.20175735902236833,0.4893857853476002,0.11484645739005006,-0.23657560385893192,Jahr
zahl+en jahr,2.969291482694037,-0.42177273281311745,1.0139282755167114,-0.3343035254815114,-0.5304668822349835,zahl+en jahr
dennoch,17.88389901528172,-0.13499409557009825,0.2760072606246877,0.41712632974919034,-0.34360645132175094,dennoch
jahr dennoch,2.9270825497982536,-0.40745557665476595,0.997684217366783,-0.31998636932315977,-0.5161497260766319,jahr dennoch
mies,2.869814647460707,-0.3876968113931437,0.9744261736841111,-0.3002276040615375,-0.49639096081500966,mies
dennoch mies,2.869814647460707,-0.3876968113931437,0.9744261736841111,-0.3002276040615375,-0.49639096081500966,dennoch mies
Trendwende,3.955538377662986,-0.7085660842601608,0.1897135069152461,1.0174292443887742,-0.8172602336820268,Trendwende
mies trend+wende,2.3862728653129808,-0.20318204459664127,0.6950975465787655,-0.11571283726503515,-0.3118761940185072,mies trend+wende
mehreren,28.13120260972221,-1.0648676251660814,-0.12851659567867457,-1.081987566753564,0.5802658581463617,mehreren
trend+wende mehrere+n,2.3451427693637266,-0.18579564897633488,0.6609798543926141,-0.0983264416447287,-0.2944897983982007,trend+wende mehrere+n
Gründen,4.8323196005279305,0.09196676567077826,-0.08248068556310088,0.43783161721897473,-0.3267568912187577,Gründen
mehrere+n grund+en,2.3293673443769545,-0.17904607116274565,0.6472492106861867,-0.09157686383113973,-0.2877402205846118,mehrere+n grund+en
Sicht,44.977782132110384,0.14002010062284515,-0.5857078811685076,0.014652190670020738,0.084183681934077,Sicht
grund+en sicht,2.3041241267876655,-0.1681499823297552,0.62447523460563,-0.08068077499814925,-0.27684413175162126,grund+en sicht
Kopiere,307.4754563142863,-0.17536239394352174,0.03645490957754266,-0.17405474713600363,0.15077058262770285,Kopiere
aktuellen,311.54756673790894,-0.20365233755952178,0.02788882423579534,-0.17046159270943329,0.1661108594540758,aktuellen
kopier+e aktuell+en,298.46711290662176,-0.19756073770633834,0.03132502158230096,-0.16715144938658383,0.16091803090944304,kopier+e aktuell+en
Link,299.9973772494939,-0.2140533211848169,0.027793471956531743,-0.16253662243806744,0.16828950563452363,Link
aktuell+en link,299.9973772494939,-0.2140533211848169,0.027793471956531743,-0.16253662243806744,0.16828950563452363,aktuell+en link
Zur,312.42298539548074,-0.20915840174752884,0.0023073705234453027,-0.160282355775195,0.17488274536268852,Zur
link zu,304.2732329728195,-0.22472865481318868,0.024882927855827252,-0.1607517708025347,0.173587801230962,link zu
Merkliste,308.7808506488854,-0.232432866798514,0.021924729903848347,-0.15977756562147316,0.17778326747253909,Merkliste
zu merk+liste,308.7808506488854,-0.232432866798514,0.021924729903848347,-0.15977756562147316,0.17778326747253909,zu merk+liste
hinzufügen,329.84257511911505,-0.2405006290638728,0.005661329365405896,-0.1564694743062031,0.18623731026019674,hinzufügen
merk+liste hin+zu+füg+en,236.7483498817025,-0.2774060778707587,-0.018505890656708414,-0.17581292140949253,0.21631838802707698,merk+liste hin+zu+füg+en
hin+zu+füg+en bei,6.218328769949579,-0.8074973442394352,0.19993714630999215,0.19281789587072667,0.15947487225226573,hin+zu+füg+en bei
+1475,2.8086428895547044,-0.3661507757037729,0.5230966044131717,-0.2786815683721669,0.012564559604521628,+1475
mies +1475,2.378905906756292,-0.20009004541744532,0.6891573346994992,-0.11262083808583913,-0.3087841948393114,mies +1475
+1475 char+s,2.3652422778560607,-0.19432982623853984,0.6779462675431924,-0.10686061890693382,-0.30302397566040595,+1475 char+s
ernte hier,5.976961500416285,-1.1213616950059533,1.4600742763821934,-1.0338924876743472,-1.2300558444278193,ernte hier
thema niedersachsen,2.4766676016502767,-0.24036331405189681,0.7625725231325959,-0.1528941067202908,-0.34905746347376293,thema niedersachsen
sie krise,3.2584176965509846,-0.5146910748662136,0.493241183344696,-0.4272218675346075,0.13551553117468235,sie krise
Spargelernte,5.125744229290056,-0.967725096426431,1.1585960578712236,-0.04742681799243143,-0.7444252824658042,Spargelernte
der spargel+ernte,3.604160492854878,-0.6155382370967749,1.193601364408077,-0.5280690297651689,-0.724232386518641,der spargel+ernte
spargel+ernte niedersachsen,2.61897369082528,-0.2962318864446908,0.8520409436918851,-0.2087626791130848,-0.4049260358665569,spargel+ernte niedersachsen
niedersachsen fall+t,3.0974692221367714,-0.46403476458910176,0.5822401896365896,-0.37656555725749563,0.04162242085852942,niedersachsen fall+t
2025,75.39897550143667,0.025297540300777813,0.7253470012481397,-0.7956326291661063,-0.26613425582219685,2025
fall+t 2025,3.621751135438495,-0.6204070144185356,0.7920015881075732,0.5001710102210958,-0.7291011638404017,fall+t 2025
ersten,129.06893022386197,-0.37128744621374543,-0.10927333537626825,0.26311740823251645,0.10759186890403964,ersten
2025 erst+en,2.444093348405816,-0.2271236019821457,0.7393483605157843,-0.1396543946505397,-0.3358177514040117,2025 erst+en
Einschätzungen,2.4201584168245445,-0.21728236599730494,0.7215229505977936,-0.12981315866569892,-0.32597651541917105,Einschätzungen
erst+en einschätzung+en,2.4201584168245445,-0.21728236599730494,0.7215229505977936,-0.12981315866569892,-0.32597651541917105,erst+en einschätzung+en
gering,5.730565917668304,-1.079263656314259,0.9255732879233343,-0.9917944489826529,0.0545477090688086,gering
einschätzung+en gering,2.3719056863111674,-0.19714308556683832,0.6834454638610409,-0.10967387823523221,-0.30583723498870435,einschätzung+en gering
seit,123.31580133172318,-0.04297444551534949,-0.24515192927979337,-0.2159607099040769,0.19161821756233602,seit
gering seit,2.341465744485652,-0.1842264862772553,0.6578127238471734,-0.09675727894564923,-0.2929206356991213,gering seit
2006,6.333605743130147,0.31978864382844374,-0.3486515228795178,-1.0918498607883877,0.16682396215437056,2006
seit 2006,2.3327081229533926,-0.18047924365069629,0.6501883015897798,-0.09301003631909016,-0.28917339307256223,seit 2006
mehr,246.37894077428084,-0.13431517295009487,0.1500471801729254,-0.07566363179955685,0.0444115990911608,mehr
2006 mehr,2.315353631020435,-0.17301179872592157,0.6347317772867855,-0.08554259139431569,-0.28170594814778777,2006 mehr
Aus,21.413907079104575,-0.051643916631247205,-0.36886020190408464,0.3213459178510774,-0.0040184882306201096,Aus
aus vorläufig+en,2.3014752859311254,-0.16699971244684422,0.622025786986589,-0.07953050511523818,-0.2756938618687103,aus vorläufig+en
geht,140.2568965040506,-0.10958243719564412,-0.20561568469593325,0.04230905573331051,0.12248393049693716,geht
zahl+en geh+t,2.278957465302226,-0.1571674528077952,0.6007219339770316,-0.06969824547618926,-0.26586160222966126,zahl+en geh+t
hervor,6.994768607723547,-0.5839908272684767,0.1673158179646178,0.6319854445369347,-0.20792628820613362,hervor
geh+t hervor,2.273715415924807,-0.15486460705947608,0.5956351708752765,-0.06739539972786998,-0.26355875648134214,geh+t hervor
Menge,18.554017438808778,-0.11608218623762097,0.7098898354236794,0.23893489475066443,-0.6980326873785068,Menge
hervor menge,2.2516179965600234,-0.1450984338366285,0.5736364863202087,-0.05762922650502243,-0.2537925832584946,hervor menge
menge minus,2.243647864451875,-0.14155241867041066,0.5654733095544481,-0.05408321133880436,-0.2502465680922765,menge minus
"13,1",2.2362706365189897,-0.13825895045234204,0.5578050797288834,-0.050789743120736086,-0.2469530998742081,"13,1"
"minus 13,1",2.2362706365189897,-0.13825895045234204,0.5578050797288834,-0.050789743120736086,-0.2469530998742081,"minus 13,1"
Prozent,39.499334742212994,-0.06621347858486668,0.5510521878310669,-0.1285868308977311,-0.2540774398110387,Prozent
"13,1 prozent",2.232781720473957,-0.13669758286246977,0.5541401753668612,-0.0492283755308636,-0.24539173228433564,"13,1 prozent"
im…,4.980143958158064,0.31027360442951557,-0.2561081020186429,-0.8514389570212788,0.11224272575827614,im…
prozent im…,2.2274514343052827,-0.1343074438176,0.548492618516642,-0.046838236485993986,-0.243001593239466,prozent im…
+1263,2.973167607065336,-0.24661875149423254,0.5657114803883064,-0.3356080779782031,-0.06047021391667781,+1263
im… +1263,2.224266675185733,-0.13287664358068615,0.5450900124349329,-0.04540743624908014,-0.24157079300255221,im… +1263
+1263 chars,2.457734242045868,-0.2326892521811955,0.7492145593668518,-0.1452200448495895,-0.3413834016030616,+1263 chars
Allergiker,66.9661967087434,-1.0748792813297523,-2.94237435675582,1.2625371556010734,-0.35938977368407693,Allergiker
wetter allergiker,3.011261828354132,-0.43580856946721025,-0.3420722019396389,0.9994014929606799,-0.5445027188890763,wetter allergiker
durchschnaufen,3.8490054703007637,-0.6812641620005646,-0.5875277944729932,1.2083902673171207,-0.7899583114224307,durchschnaufen
allergiker durchschnauf+en,3.8490054703007637,-0.6812641620005646,-0.5875277944729932,1.2083902673171207,-0.7899583114224307,allergiker durchschnauf+en
Wenig,17.317381208940006,-0.6383663242079395,-2.0914236902406373,0.3008810828618429,0.42912811224080294,Wenig
durchschnauf+en wenig,4.880905244422047,-0.918780070041522,-0.8250437025139506,1.3423264061466857,-1.0274742194633881,durchschnauf+en wenig
Pollen,198.03251873877122,-1.7771356236365625,-3.418313748518064,1.5471733934214382,-1.2317384324771787,Pollen
wenig poll+en,8.822922997667122,-1.510802587220651,-1.4170662196930797,1.5320440797837125,-1.619496736642517,wenig poll+en
Luft,53.08688413429552,-0.20387432208078787,-0.7327312611967527,0.7828459836082952,-0.21147341420614502,Luft
poll+en luft,10.912723068713783,-1.175528487252505,-1.6296423614801347,1.2798033735859906,-0.463518428479229,poll+en luft
luft hier,2.7205532295463932,-0.33428461931537046,-0.2405482517877991,0.8782364262006063,-0.4429787687372366,luft hier
thema wetter,215.04646329960013,0.29366521193799455,-0.9649706153000956,-0.8192110486357621,0.2617803169616677,thema wetter
sie allergiker,2.5175146219176714,-0.2567215201774844,-0.16298515264991298,0.7643848623926278,-0.3654156695993504,sie allergiker
allergiker sachsen,3.013351559595674,-0.4365023007295451,-0.3427659332019736,1.0001417995444997,-0.5451964501514113,allergiker sachsen
wegen,131.4676179260852,-0.3552339555229506,-1.0185230018084515,-0.9034328168661119,0.5582176711151731,wegen
sachsen wegen,4.283887247829921,-0.7883101993451844,0.8783024997232654,0.5552752200537089,-0.8970043487670504,sachsen wegen
wechselhaften,6.841282042923009,0.6833890546329058,-1.1626881461928376,0.49498378046075775,-1.0184343833490621,wechselhaften
wegen wechselhaft+en,2.8210751392157647,-0.3705674338053121,-0.2768310662777407,0.9246842506062627,-0.47926158322717827,wegen wechselhaft+en
Wetters,7.222315139774263,-0.3865147172551179,-0.0038005531212320525,0.523878534550676,-0.10457675394639525,Wetters
wechselhaft+en wetter+s,2.752278658614383,-0.3458785381823991,-0.25214217065482764,0.8934994617491403,-0.454572687604265,wechselhaft+en wetter+s
durchatmen,3.795735015946045,-0.6673274386586849,-0.5735910711311136,1.0442026253300343,-0.39131513493018816,durchatmen
wetter+s durch+atm+en,2.6948249970351643,-0.3247826325609315,-0.23104626503335998,0.865415933950871,-0.4334767819827973,wetter+s durch+atm+en
Regen,473.82575372369774,0.32209041440395764,-0.6405234902801643,-0.8713918292745003,0.19882660944868596,Regen
der regen,4.991081223910394,0.027186319514543842,-0.11774699219008156,0.44650150982735964,-0.2554564024859441,der regen
sorgt,119.83809931688947,-0.2892990480266674,-0.25100022679120093,-0.37576199220414347,0.3404624751185095,sorgt
regen sorg+t,8.703283489410987,-0.26891758766959584,-1.403413365980205,-0.3655196298410833,0.4855328033592741,regen sorg+t
geringe,5.36721937706426,-0.23404461925677497,0.6343507777880325,0.08452380154721865,-0.34193468233350605,geringe
sorg+t gering+e,2.594734381134228,-0.28693351990797383,-0.19319715238040244,0.8113496156470505,-0.3956276693298399,sorg+t gering+e
Konzentration,3.614912505477056,0.23543741391530268,-0.5247806510761929,0.46366182739512407,-0.307914026118516,Konzentration
gering+e konzentration,2.5781254324122687,-0.280511924737916,-0.1867755572103446,0.8016669212609726,-0.389206074159782,gering+e konzentration
Beifuß,5.838434252249671,-1.0979120198748769,-1.0041756523473055,1.4162123989716506,-1.206606169296743,Beifuß
konzentration beifuß,2.545157739454908,-0.26764199469472433,-0.17390562716715283,0.7817814435806524,-0.3763361441165902,konzentration beifuß
beifuß luft,2.2530251014476343,-0.14572316920534115,-0.05198680167776976,0.5540611942369592,-0.25441731862720723,beifuß luft
Christina,2.244720591469522,-0.14203042177938302,-0.04829405425181151,0.5457842340278628,-0.2507245712012491,Christina
luft christ+in+a,2.244720591469522,-0.14203042177938302,-0.04829405425181151,0.5457842340278628,-0.2507245712012491,luft christ+in+a
Endler,2.237054555774814,-0.13860943660309166,-0.04487306907552013,0.5380271401128887,-0.24730358602495758,Endler
christ+in+a endler,2.237054555774814,-0.13860943660309166,-0.04487306907552013,0.5380271401128887,-0.24730358602495758,christ+in+a endler
Zentrum,4.369705249310089,0.2808667256260614,-0.2483542676347437,0.41021741086773755,-0.42883053142935423,Zentrum
endler zentrum,2.2292657448007844,-0.1351216353055563,-0.04138526777798482,0.5300284091538598,-0.24381578472742224,endler zentrum
Medizin-Met…,2.2214399706732086,-0.1316049875230011,-0.03786861999542973,0.5218695816716264,-0.24029913694486718,Medizin-Met…
zentrum medizin-met…,2.2214399706732086,-0.1316049875230011,-0.03786861999542973,0.5218695816716264,-0.24029913694486718,zentrum medizin-met…
+1192,2.4102230159898017,-0.2131686474497887,-0.1194322799222173,0.42767500365501926,-0.06865942136610763,+1192
medizin-met… +1192,2.2130760479122564,-0.12783279112378107,-0.03409642359620971,0.513010859981027,-0.23652694054564713,medizin-met… +1192
+1192 char+s,2.4049233548156326,-0.2109674004238395,-0.11723103289626806,0.42475615542874895,-0.06866090849070468,+1192 char+s
Leipzig,15.005538650302364,0.5418491911210597,-0.9738079862254814,-0.8293476972596483,0.0515105757737827,Leipzig
